Line,X,Y,Ch1,Ch2,Ch3,Ch4
Livs0125p_02,287619.29,2476410.2,-2.94,-1.34,-0.44,-0.36
Livs0125p_02,287619.18,2476410.21,-3.09,-1.52,-0.44,-0.42
Livs0125p_02,287619.07,2476410.21,-3.19,-1.6,-0.44,-0.43
Livs0125p_02,287618.96,2476410.21,-3.81,-1.95,-0.54,-0.42
Livs0125p_02,287618.85,2476410.21,-4.24,-2.41,-0.69,-0.35
Livs0125p_02,287618.74,2476410.22,-4.7,-2.4,-0.88,-0.43
Livs0125p_02,287618.63,2476410.22,-4.97,-2.59,-0.89,-0.52
Livs0125p_02,287618.51,2476410.22,-5.04,-2.49,-0.97,-0.35
Livs0125p_02,287618.4,2476410.23,-5.22,-2.58,-0.97,-0.35
Livs0125p_02,287618.29,2476410.23,-5.12,-2.39,-0.78,-0.18
Livs0125p_02,287618.18,2476410.23,-5.14,-2.59,-0.78,-0.26
Livs0125p_02,287618.07,2476410.24,-5.66,-2.67,-1.16,-0.44
Livs0125p_02,287617.96,2476410.24,-5.75,-2.76,-1.32,-0.52
Livs0125p_02,287617.86,2476410.24,-5.92,-2.93,-1.5,-0.61
Livs0125p_02,287617.76,2476410.24,-5.66,-3.01,-1.5,-0.52
Livs0125p_02,287617.66,2476410.24,-5.67,-3.1,-1.42,-0.44
Livs0125p_02,287617.57,2476410.25,-5.59,-3.03,-1.22,-0.42
Livs0125p_02,287617.47,2476410.25,-5.41,-2.67,-1.15,-0.27
Livs0125p_02,287617.37,2476410.25,-5.42,-2.76,-0.98,-0.07
Livs0125p_02,287617.27,2476410.25,-5.59,-2.93,-1.24,-0.26
Livs0125p_02,287617.17,2476410.25,-6.03,-3.39,-1.5,-0.6
Livs0125p_02,287617.07,2476410.25,-6.56,-3.55,-1.68,-0.88
Livs0125p_02,287616.96,2476410.25,-6.84,-3.82,-1.69,-0.88
Livs0125p_02,287616.84,2476410.25,-7.03,-3.9,-1.94,-0.97
Livs0125p_02,287616.73,2476410.25,-6.57,-3.64,-1.5,-0.8
Livs0125p_02,287616.61,2476410.25,-6.06,-3.2,-1.4,-0.52
Livs0125p_02,287616.49,2476410.25,-5.98,-2.94,-1.16,-0.35
Livs0125p_02,287616.37,2476410.25,-5.63,-2.66,-1.06,-0.09
Livs0125p_02,287616.25,2476410.25,-5.08,-2.58,-0.87,-0.26
Livs0125p_02,287616.13,2476410.25,-4.39,-2.39,-1.06,0.01
Livs0125p_02,287616.02,2476410.25,-4.04,-2.14,-0.89,0
Livs0125p_02,287615.9,2476410.25,-4.03,-2.14,-0.97,0
Livs0125p_02,287615.78,2476410.25,-4.04,-2.22,-0.96,-0.34
Livs0125p_02,287615.66,2476410.25,-4.06,-2.3,-1.16,-0.53
Livs0125p_02,287615.55,2476410.26,-3.79,-2.22,-1.06,-0.45
Livs0125p_02,287615.43,2476410.26,-3.71,-2.23,-0.87,-0.44
Livs0125p_02,287615.31,2476410.26,-4.16,-2.23,-0.89,-0.53
Livs0125p_02,287615.19,2476410.26,-4.07,-2.41,-1.07,-0.87
Livs0125p_02,287615.08,2476410.26,-3.37,-1.77,-0.88,-0.63
Livs0125p_02,287614.96,2476410.27,-1.96,-0.63,-0.25,-0.18
Livs0125p_02,287614.84,2476410.27,-0.27,0.43,0.28,0.09
Livs0125p_02,287614.72,2476410.27,3.63,2.74,0.99,0.52
Livs0125p_02,287614.6,2476410.26,6.71,4.52,2.21,1.08
Livs0125p_02,287614.49,2476410.26,9.28,6.02,2.77,1.15
Livs0125p_02,287614.37,2476410.26,9.82,5.93,2.75,0.79
Livs0125p_02,287614.25,2476410.26,8.58,4.95,2.48,0.7
Livs0125p_02,287614.13,2476410.25,5.83,3.63,2.06,0.45
Livs0125p_02,287614.01,2476410.25,3.6,1.95,1.15,-0.1
Livs0125p_02,287613.89,2476410.25,2.02,1.15,0.62,-0.26
Livs0125p_02,287613.77,2476410.25,0.31,0.51,0.19,-0.36
Livs0125p_02,287613.65,2476410.25,-0.4,0.16,0.02,-0.54
Livs0125p_02,287613.53,2476410.25,-0.39,-0.11,-0.17,-0.45
Livs0125p_02,287613.41,2476410.25,-0.13,0.08,-0.07,-0.44
Livs0125p_02,287613.29,2476410.25,-0.14,0.08,-0.27,-0.53
Livs0125p_02,287613.16,2476410.25,-0.39,0.16,-0.08,-0.44
Livs0125p_02,287613.04,2476410.25,-1.28,-0.18,-0.26,-0.44
Livs0125p_02,287612.92,2476410.25,-3.14,-1.35,-0.52,-0.35
Livs0125p_02,287612.8,2476410.25,-4.65,-2.14,-0.89,-0.53
Livs0125p_02,287612.68,2476410.25,-5.8,-2.84,-1.06,-0.35
Livs0125p_02,287612.57,2476410.25,-6.25,-3.01,-1.15,-0.26
Livs0125p_02,287612.46,2476410.25,-5.98,-3.03,-1.24,-0.18
Livs0125p_02,287612.36,2476410.25,-5.17,-2.49,-1.05,-0.35
Livs0125p_02,287612.25,2476410.25,-4.38,-1.96,-0.78,-0.45
Livs0125p_02,287612.14,2476410.25,-3.22,-1.43,-0.62,-0.36
Livs0125p_02,287612.03,2476410.25,-2.25,-0.71,-0.61,-0.27
Livs0125p_02,287611.93,2476410.25,-1.36,-0.36,-0.25,0
Livs0125p_02,287611.82,2476410.25,-0.03,0.51,0.27,0.35
Livs0125p_02,287611.71,2476410.25,0.51,0.78,0.44,0.54
Livs0125p_02,287611.6,2476410.26,1.03,0.97,0.81,0.52
Livs0125p_02,287611.48,2476410.26,1.12,1.15,0.89,0.53
Livs0125p_02,287611.37,2476410.26,0.43,0.79,0.88,0.46
Livs0125p_02,287611.25,2476410.26,-1.35,-0.35,0.45,0.36
Livs0125p_02,287611.14,2476410.26,-2.87,-1.16,-0.18,-0.18
Livs0125p_02,287611.02,2476410.26,-4.64,-2.41,-0.78,-0.52
Livs0125p_02,287610.91,2476410.26,-6.59,-3.63,-1.33,-0.8
Livs0125p_02,287610.79,2476410.26,-7.46,-4.26,-2.03,-1.16
Livs0125p_02,287610.68,2476410.26,-7.39,-4.18,-2.04,-0.98
Livs0125p_02,287610.56,2476410.26,-7.12,-3.73,-1.68,-0.53
Livs0125p_02,287610.44,2476410.26,-7.13,-3.28,-1.59,-0.44
Livs0125p_02,287610.33,2476410.26,-7.03,-3.1,-1.41,-0.36
Livs0125p_02,287610.21,2476410.26,-6.59,-2.94,-1.24,-0.25
Livs0125p_02,287610.09,2476410.26,-5.97,-2.85,-1.06,-0.18
Livs0125p_02,287609.98,2476410.27,-5.61,-2.86,-1.16,-0.09
Livs0125p_02,287609.86,2476410.27,-5.44,-2.94,-1.22,-0.26
Livs0125p_02,287609.74,2476410.27,-5.35,-3.01,-1.5,-0.26
Livs0125p_02,287609.62,2476410.27,-5.19,-2.85,-1.4,-0.45
Livs0125p_02,287609.51,2476410.27,-4.57,-2.48,-1.06,-0.27
Livs0125p_02,287609.39,2476410.27,-3.33,-1.79,-0.87,-0.27
Livs0125p_02,287609.28,2476410.28,-2.26,-1.17,-0.36,-0.17
